"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"7334",7334,"2016-08-04","23:20",1003.5,1008.3,999017,0,25.6,89,0,0,1,0,0,0,NA
"7335",7335,"2016-08-04","23:20",1003.5,1008.3,999017,0,25.6,89,0,0,0,1,0,0,99.4
"7336",7336,"2016-08-04","23:20",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,1,0,NA
"7337",7337,"2016-08-04","23:20",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,0,1,NA
"7338",7338,"2016-08-04","23:20",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,0,0,NA
"7339",7339,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,1,0,0,0,0,40.81
"7340",7340,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,0,1,0,0,0,NA
"7341",7341,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,0,0,1,0,0,NA
"7342",7342,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,1,0,NA
"7343",7343,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,0,1,NA
"7344",7344,"2016-08-04","23:40",1003.5,1008.3,999017,0,25.6,89,0,0,0,0,0,0,NA
"7345",7345,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,42.71
"7346",7346,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,147.14
"7347",7347,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7348",7348,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7349",7349,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7350",7350,"2016-08-05","00:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7351",7351,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,44.16
"7352",7352,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,NA
"7353",7353,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7354",7354,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,108.65
"7355",7355,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7356",7356,"2016-08-05","00:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7357",7357,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,185.37
"7358",7358,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,NA
"7359",7359,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7360",7360,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7361",7361,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7362",7362,"2016-08-05","00:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7363",7363,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,NA
"7364",7364,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,98.27
"7365",7365,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7366",7366,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7367",7367,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,199.67
"7368",7368,"2016-08-05","01:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7369",7369,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,43.96
"7370",7370,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,68.39
"7371",7371,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7372",7372,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,113.92
"7373",7373,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7374",7374,"2016-08-05","01:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7375",7375,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,NA
"7376",7376,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,NA
"7377",7377,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7378",7378,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7379",7379,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7380",7380,"2016-08-05","01:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7381",7381,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,77.75
"7382",7382,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,NA
"7383",7383,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7384",7384,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7385",7385,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7386",7386,"2016-08-05","02:00",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7387",7387,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,56.19
"7388",7388,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,141.15
"7389",7389,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7390",7390,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,NA
"7391",7391,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7392",7392,"2016-08-05","02:20",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7393",7393,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,1,0,0,0,0,48.29
"7394",7394,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,0,1,0,0,0,NA
"7395",7395,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,1,0,0,NA
"7396",7396,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,1,0,99.92
"7397",7397,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,1,NA
"7398",7398,"2016-08-05","02:40",1004.5,1009.3,223,2.5,28.4,79,0,0,0,0,0,0,NA
"7399",7399,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,64.87
"7400",7400,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,NA
"7401",7401,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7402",7402,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,102.68
"7403",7403,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7404",7404,"2016-08-05","03:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,128.1
"7405",7405,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,47.39
"7406",7406,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,NA
"7407",7407,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7408",7408,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7409",7409,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7410",7410,"2016-08-05","03:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7411",7411,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,77.19
"7412",7412,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,77.34
"7413",7413,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7414",7414,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7415",7415,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7416",7416,"2016-08-05","03:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7417",7417,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,83.15
"7418",7418,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,NA
"7419",7419,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7420",7420,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7421",7421,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7422",7422,"2016-08-05","04:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7423",7423,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,21.12
"7424",7424,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,NA
"7425",7425,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7426",7426,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7427",7427,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7428",7428,"2016-08-05","04:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7429",7429,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,54.68
"7430",7430,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,129.46
"7431",7431,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7432",7432,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7433",7433,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7434",7434,"2016-08-05","04:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7435",7435,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,32.85
"7436",7436,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,NA
"7437",7437,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7438",7438,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7439",7439,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7440",7440,"2016-08-05","05:00",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7441",7441,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,94.87
"7442",7442,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,73.48
"7443",7443,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7444",7444,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,NA
"7445",7445,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,NA
"7446",7446,"2016-08-05","05:20",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7447",7447,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,1,0,0,0,0,45.8
"7448",7448,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,0,1,0,0,0,147.16
"7449",7449,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,0,0,1,0,0,NA
"7450",7450,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,1,0,51
"7451",7451,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,1,142.1
"7452",7452,"2016-08-05","05:40",1004.3,1009.1,207,2,31.7,66,0,0,0,0,0,0,NA
"7453",7453,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,67.39
"7454",7454,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,106.72
"7455",7455,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,36.27
"7456",7456,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,136.65
"7457",7457,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,287.7
"7458",7458,"2016-08-05","06:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,152.54
"7459",7459,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,52.77
"7460",7460,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,90.35
"7461",7461,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,NA
"7462",7462,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,NA
"7463",7463,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,203.03
"7464",7464,"2016-08-05","06:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7465",7465,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,48.52
"7466",7466,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,171.2
"7467",7467,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,NA
"7468",7468,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,116.56
"7469",7469,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,201.43
"7470",7470,"2016-08-05","06:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7471",7471,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,51.92
"7472",7472,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,111.28
"7473",7473,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,NA
"7474",7474,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,57.75
"7475",7475,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,158.85
"7476",7476,"2016-08-05","07:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7477",7477,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,55.42
"7478",7478,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,144.88
"7479",7479,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,NA
"7480",7480,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,128.44
"7481",7481,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,NA
"7482",7482,"2016-08-05","07:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7483",7483,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,65.1
"7484",7484,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,153.61
"7485",7485,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,118.8
"7486",7486,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,182.4
"7487",7487,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,152.7
"7488",7488,"2016-08-05","07:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7489",7489,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,98.71
"7490",7490,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,144.84
"7491",7491,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,126.9
"7492",7492,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,147
"7493",7493,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,171.67
"7494",7494,"2016-08-05","08:00",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,NA
"7495",7495,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,77.32
"7496",7496,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,252.09
"7497",7497,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,NA
"7498",7498,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,135.57
"7499",7499,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,162.1
"7500",7500,"2016-08-05","08:20",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,276.67
"7501",7501,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,1,0,0,0,0,79.57
"7502",7502,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,0,1,0,0,0,214.33
"7503",7503,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,1,0,0,97.99
"7504",7504,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,1,0,192.48
"7505",7505,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,1,154.17
"7506",7506,"2016-08-05","08:40",1002.3,1007.1,302,2.3,34.8,53,0,0,0,0,0,0,427.92
"7507",7507,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,83.75
"7508",7508,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,256.75
"7509",7509,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,NA
"7510",7510,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,162.9
"7511",7511,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,206.31
"7512",7512,"2016-08-05","09:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7513",7513,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,101.41
"7514",7514,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,153.27
"7515",7515,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,82.39
"7516",7516,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,215.33
"7517",7517,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,245.14
"7518",7518,"2016-08-05","09:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7519",7519,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,53.31
"7520",7520,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,127.74
"7521",7521,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,NA
"7522",7522,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,130.62
"7523",7523,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,NA
"7524",7524,"2016-08-05","09:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7525",7525,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,49.07
"7526",7526,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,118.08
"7527",7527,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,137.28
"7528",7528,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,130.55
"7529",7529,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,168.91
"7530",7530,"2016-08-05","10:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,127.45
"7531",7531,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,72.74
"7532",7532,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,153.06
"7533",7533,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,90.42
"7534",7534,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,121.05
"7535",7535,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,134.97
"7536",7536,"2016-08-05","10:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7537",7537,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,49.61
"7538",7538,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,127.89
"7539",7539,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,125.81
"7540",7540,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,176.97
"7541",7541,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,168.55
"7542",7542,"2016-08-05","10:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,196.56
"7543",7543,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,71.72
"7544",7544,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,105.16
"7545",7545,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,83.27
"7546",7546,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,120.54
"7547",7547,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,131.32
"7548",7548,"2016-08-05","11:00",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7549",7549,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,51.75
"7550",7550,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,117.43
"7551",7551,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,147.51
"7552",7552,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,134.41
"7553",7553,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,130.26
"7554",7554,"2016-08-05","11:20",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,157.25
"7555",7555,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,1,0,0,0,0,63.47
"7556",7556,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,1,0,0,0,92.73
"7557",7557,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,1,0,0,93.17
"7558",7558,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,1,0,112.91
"7559",7559,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,1,152.17
"7560",7560,"2016-08-05","11:40",1001.9,1006.8,177,2.3,28.1,84,0.7,0,0,0,0,0,NA
"7561",7561,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,1,0,0,0,0,62.7
"7562",7562,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,0,1,0,0,0,284.92
"7563",7563,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,1,0,0,NA
"7564",7564,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,1,0,154.61
"7565",7565,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,1,200.4
"7566",7566,"2016-08-05","12:00",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,0,NA
"7567",7567,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,1,0,0,0,0,77.03
"7568",7568,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,0,1,0,0,0,121.57
"7569",7569,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,1,0,0,77.23
"7570",7570,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,1,0,143.17
"7571",7571,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,1,NA
"7572",7572,"2016-08-05","12:20",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,0,NA
"7573",7573,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,1,0,0,0,0,58.81
"7574",7574,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,0,1,0,0,0,125.94
"7575",7575,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,1,0,0,NA
"7576",7576,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,1,0,98.06
"7577",7577,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,1,135.31
"7578",7578,"2016-08-05","12:40",1004.3,1009.2,242,1.1,26.4,94,1.4,0,0,0,0,0,NA
